season,year,month,day,hr,is_holiday,is_workingday,weather_condition,temp,humidity,windspeed,count
Spring,2012,March,20,6,No,Workingday,Cloudy,21.32,94.0,11.0014,100
Spring,2012,March,20,7,No,Workingday,Light Rain,21.32,94.0,15.001299999999999,170
Spring,2012,March,20,8,No,Workingday,Cloudy,21.32,88.0,7.0015,516
Spring,2012,March,20,9,No,Workingday,Cloudy,22.14,88.0,11.0014,325
Spring,2012,March,20,10,No,Workingday,Clear,22.14,88.0,12.998,163
Spring,2012,March,20,11,No,Workingday,Clear,23.779999999999998,83.0,8.9981,230
Spring,2012,March,20,12,No,Workingday,Clear,24.599999999999998,78.0,16.997899999999998,261
Spring,2012,March,20,13,No,Workingday,Clear,24.599999999999998,78.0,12.998,284
Spring,2012,March,20,14,No,Workingday,Cloudy,24.599999999999998,73.0,11.0014,248
Spring,2012,March,20,15,No,Workingday,Cloudy,25.419999999999998,69.0,7.0015,244
Spring,2012,March,20,16,No,Workingday,Clear,25.419999999999998,66.0,15.001299999999999,431
Spring,2012,March,20,17,No,Workingday,Clear,24.599999999999998,73.0,12.998,750
Spring,2012,March,20,18,No,Workingday,Clear,24.599999999999998,69.0,16.997899999999998,801
Spring,2012,March,20,19,No,Workingday,Clear,23.779999999999998,73.0,8.9981,555
Spring,2012,March,20,20,No,Workingday,Clear,23.779999999999998,68.0,6.0032,377
Spring,2012,March,20,21,No,Workingday,Clear,22.96,73.0,0.0,277
Spring,2012,March,20,22,No,Workingday,Clear,22.14,77.0,0.0,188
Spring,2012,March,20,23,No,Workingday,Clear,21.32,83.0,0.0,90
Summer,2012,March,21,0,No,Workingday,Clear,21.32,88.0,0.0,33
Summer,2012,March,21,1,No,Workingday,Clear,21.32,83.0,6.0032,26
Summer,2012,March,21,2,No,Workingday,Clear,20.5,88.0,8.9981,10
Summer,2012,March,21,3,No,Workingday,Cloudy,20.5,88.0,12.998,8
Summer,2012,March,21,4,No,Workingday,Cloudy,20.5,88.0,8.9981,4
Summer,2012,March,21,5,No,Workingday,Cloudy,20.5,88.0,8.9981,39
Summer,2012,March,21,6,No,Workingday,Cloudy,19.68,94.0,15.001299999999999,149
Summer,2012,March,21,7,No,Workingday,Light Rain,19.68,94.0,12.998,372
Summer,2012,March,21,8,No,Workingday,Light Rain,19.68,94.0,7.0015,535
Summer,2012,March,21,9,No,Workingday,Cloudy,20.5,88.0,11.0014,293
Summer,2012,March,21,10,No,Workingday,Cloudy,21.32,83.0,11.0014,154
Summer,2012,March,21,11,No,Workingday,Cloudy,21.32,83.0,11.0014,192
Summer,2012,March,21,12,No,Workingday,Cloudy,22.14,77.0,0.0,229
Summer,2012,March,21,13,No,Workingday,Cloudy,22.14,83.0,0.0,303
Summer,2012,March,21,14,No,Workingday,Cloudy,22.96,78.0,0.0,225
Summer,2012,March,21,15,No,Workingday,Cloudy,22.96,78.0,0.0,243
Summer,2012,March,21,16,No,Workingday,Clear,23.779999999999998,73.0,0.0,378
Summer,2012,March,21,17,No,Workingday,Clear,24.599999999999998,69.0,6.0032,729
Summer,2012,March,21,18,No,Workingday,Clear,24.599999999999998,69.0,0.0,779
Summer,2012,March,21,19,No,Workingday,Clear,24.599999999999998,64.0,0.0,582
Summer,2012,March,21,20,No,Workingday,Clear,22.96,78.0,6.0032,374
Summer,2012,March,21,21,No,Workingday,Clear,22.14,83.0,7.0015,251
Summer,2012,March,21,22,No,Workingday,Clear,21.32,83.0,11.0014,197
Summer,2012,March,21,23,No,Workingday,Clear,22.14,77.0,0.0,125
Summer,2012,March,22,0,No,Workingday,Clear,21.32,83.0,6.0032,41
Summer,2012,March,22,1,No,Workingday,Clear,21.32,83.0,6.0032,30
Summer,2012,March,22,2,No,Workingday,Clear,21.32,83.0,6.0032,6
Summer,2012,March,22,3,No,Workingday,Clear,21.32,83.0,6.0032,7
Summer,2012,March,22,4,No,Workingday,Cloudy,19.68,100.0,6.0032,6
Summer,2012,March,22,5,No,Workingday,Cloudy,19.68,100.0,6.0032,34
Summer,2012,March,22,6,No,Workingday,Cloudy,19.68,100.0,6.0032,136
Summer,2012,March,22,7,No,Workingday,Cloudy,19.68,100.0,6.0032,361
Summer,2012,March,22,8,No,Workingday,Cloudy,20.5,94.0,6.0032,649
Summer,2012,March,22,9,No,Workingday,Cloudy,20.5,94.0,6.0032,318
Summer,2012,March,22,10,No,Workingday,Cloudy,20.5,100.0,6.0032,142
Summer,2012,March,22,11,No,Workingday,Cloudy,21.32,94.0,0.0,219
Summer,2012,March,22,12,No,Workingday,Cloudy,22.14,88.0,12.998,272
Summer,2012,March,22,13,No,Workingday,Clear,23.779999999999998,78.0,6.0032,298
Summer,2012,March,22,14,No,Workingday,Clear,24.599999999999998,73.0,7.0015,257
Summer,2012,March,22,15,No,Workingday,Clear,25.419999999999998,69.0,12.998,304
Summer,2012,March,22,16,No,Workingday,Clear,26.240000000000002,65.0,12.998,425
Summer,2012,March,22,17,No,Workingday,Clear,27.060000000000002,65.0,11.0014,810
Summer,2012,March,22,18,No,Workingday,Clear,27.060000000000002,65.0,11.0014,801
Summer,2012,March,22,19,No,Workingday,Clear,27.060000000000002,61.0,0.0,586
Summer,2012,March,22,20,No,Workingday,Clear,25.419999999999998,73.0,19.0012,424
Summer,2012,March,22,21,No,Workingday,Clear,23.779999999999998,78.0,11.0014,374
Summer,2012,March,22,22,No,Workingday,Clear,22.96,83.0,12.998,220
Summer,2012,March,22,23,No,Workingday,Clear,22.96,83.0,6.0032,151
Summer,2012,March,23,0,No,Workingday,Clear,22.96,83.0,0.0,95
Summer,2012,March,23,1,No,Workingday,Clear,22.14,88.0,0.0,50
Summer,2012,March,23,2,No,Workingday,Clear,22.14,88.0,6.0032,32
Summer,2012,March,23,3,No,Workingday,Clear,21.32,88.0,7.0015,10
Summer,2012,March,23,4,No,Workingday,Cloudy,20.5,94.0,7.0015,3
Summer,2012,March,23,5,No,Workingday,Cloudy,20.5,94.0,0.0,34
Summer,2012,March,23,6,No,Workingday,Cloudy,20.5,88.0,0.0,116
Summer,2012,March,23,7,No,Workingday,Cloudy,20.5,93.0,8.9981,346
Summer,2012,March,23,8,No,Workingday,Cloudy,20.5,94.0,8.9981,662
Summer,2012,March,23,9,No,Workingday,Cloudy,21.32,90.0,6.0032,380
Summer,2012,March,23,10,No,Workingday,Cloudy,22.96,88.0,7.0015,275
Summer,2012,March,23,11,No,Workingday,Cloudy,25.419999999999998,73.0,7.0015,318
Summer,2012,March,23,12,No,Workingday,Cloudy,27.060000000000002,61.0,15.001299999999999,471
Summer,2012,March,23,13,No,Workingday,Cloudy,28.7,48.0,0.0,428
Summer,2012,March,23,14,No,Workingday,Cloudy,29.52,42.0,7.0015,432
Summer,2012,March,23,15,No,Workingday,Cloudy,29.52,42.0,8.9981,472
Summer,2012,March,23,16,No,Workingday,Cloudy,29.52,42.0,11.0014,589
Summer,2012,March,23,17,No,Workingday,Cloudy,29.52,42.0,11.0014,957
Summer,2012,March,23,18,No,Workingday,Clear,28.7,45.0,11.0014,830
Summer,2012,March,23,19,No,Workingday,Clear,27.060000000000002,50.0,12.998,686
Summer,2012,March,23,20,No,Workingday,Clear,27.060000000000002,47.0,8.9981,445
Summer,2012,March,23,21,No,Workingday,Clear,25.419999999999998,53.0,7.0015,284
Summer,2012,March,23,22,No,Workingday,Clear,24.599999999999998,64.0,19.0012,271
Summer,2012,March,23,23,No,Workingday,Clear,24.599999999999998,69.0,16.997899999999998,176
Summer,2012,March,24,0,No,Weekend,Clear,23.779999999999998,68.0,0.0,156
Summer,2012,March,24,1,No,Weekend,Clear,22.96,73.0,6.0032,128
Summer,2012,March,24,2,No,Weekend,Clear,22.14,77.0,7.0015,69
Summer,2012,March,24,3,No,Weekend,Clear,22.14,77.0,7.0015,32
Summer,2012,March,24,4,No,Weekend,Clear,21.32,83.0,6.0032,7
Summer,2012,March,24,5,No,Weekend,Cloudy,21.32,83.0,11.0014,4
Summer,2012,March,24,6,No,Weekend,Cloudy,21.32,83.0,11.0014,28
Summer,2012,March,24,7,No,Weekend,Cloudy,20.5,88.0,8.9981,70
Summer,2012,March,24,8,No,Weekend,Cloudy,20.5,94.0,12.998,154
Summer,2012,March,24,9,No,Weekend,Cloudy,21.32,83.0,8.9981,249
Summer,2012,March,24,10,No,Weekend,Cloudy,21.32,88.0,12.998,345
Summer,2012,March,24,11,No,Weekend,Cloudy,20.5,94.0,12.998,273
Summer,2012,March,24,12,No,Weekend,Light Rain,21.32,94.0,15.001299999999999,183
Summer,2012,March,24,13,No,Weekend,Light Rain,21.32,94.0,16.997899999999998,196
Summer,2012,March,24,14,No,Weekend,Light Rain,21.32,88.0,23.9994,223
Summer,2012,March,24,15,No,Weekend,Light Rain,20.5,94.0,27.999299999999998,290
Summer,2012,March,24,16,No,Weekend,Light Rain,20.5,94.0,19.999499999999998,177
Summer,2012,March,24,17,No,Weekend,Light Rain,20.5,88.0,15.001299999999999,115
Summer,2012,March,24,18,No,Weekend,Light Rain,18.86,94.0,15.001299999999999,137
Summer,2012,March,24,19,No,Weekend,Light Rain,18.86,94.0,8.9981,133
Summer,2012,March,24,20,No,Weekend,Light Rain,18.04,100.0,12.998,111
Summer,2012,March,24,21,No,Weekend,Light Rain,18.04,100.0,12.998,104
Summer,2012,March,24,22,No,Weekend,Light Rain,18.04,100.0,16.997899999999998,83
Summer,2012,March,24,23,No,Weekend,Cloudy,18.04,94.0,19.0012,105
Summer,2012,March,25,0,No,Weekend,Cloudy,18.04,94.0,19.0012,80
Summer,2012,March,25,1,No,Weekend,Cloudy,17.22,100.0,16.997899999999998,89
Summer,2012,March,25,2,No,Weekend,Light Rain,17.22,100.0,19.999499999999998,35
Summer,2012,March,25,3,No,Weekend,Light Rain,17.22,94.0,19.999499999999998,18
Summer,2012,March,25,4,No,Weekend,Cloudy,17.22,94.0,22.0028,8
Summer,2012,March,25,5,No,Weekend,Cloudy,16.400000000000002,100.0,16.997899999999998,6
Summer,2012,March,25,6,No,Weekend,Cloudy,16.400000000000002,100.0,16.997899999999998,18
Summer,2012,March,25,7,No,Weekend,Cloudy,16.400000000000002,94.0,22.0028,39
Summer,2012,March,25,8,No,Weekend,Cloudy,16.400000000000002,94.0,22.0028,89
Summer,2012,March,25,9,No,Weekend,Cloudy,16.400000000000002,94.0,16.997899999999998,118
Summer,2012,March,25,10,No,Weekend,Cloudy,16.400000000000002,87.0,22.0028,250
Summer,2012,March,25,11,No,Weekend,Cloudy,16.400000000000002,94.0,16.997899999999998,323
Summer,2012,March,25,12,No,Weekend,Cloudy,16.400000000000002,94.0,15.001299999999999,360
Summer,2012,March,25,13,No,Weekend,Cloudy,17.22,88.0,11.0014,367
Summer,2012,March,25,14,No,Weekend,Cloudy,18.04,88.0,11.0014,414
Summer,2012,March,25,15,No,Weekend,Cloudy,18.04,88.0,12.998,421
Summer,2012,March,25,16,No,Weekend,Clear,19.68,77.0,0.0,492
Summer,2012,March,25,17,No,Weekend,Clear,20.5,72.0,6.0032,419
Summer,2012,March,25,18,No,Weekend,Clear,20.5,72.0,6.0032,491
Summer,2012,March,25,19,No,Weekend,Clear,20.5,72.0,16.997899999999998,375
Summer,2012,March,25,20,No,Weekend,Clear,19.68,77.0,15.001299999999999,259
Summer,2012,March,25,21,No,Weekend,Clear,19.68,77.0,11.0014,149
Summer,2012,March,25,22,No,Weekend,Clear,18.86,82.0,8.9981,111
Summer,2012,March,25,23,No,Weekend,Clear,19.68,82.0,8.9981,65
Summer,2012,March,26,0,No,Workingday,Cloudy,19.68,82.0,11.0014,33
Summer,2012,March,26,1,No,Workingday,Clear,19.68,82.0,16.997899999999998,28
Summer,2012,March,26,2,No,Workingday,Clear,18.86,88.0,15.001299999999999,20
Summer,2012,March,26,3,No,Workingday,Clear,18.86,82.0,12.998,1
Summer,2012,March,26,4,No,Workingday,Clear,18.04,82.0,11.0014,4
Summer,2012,March,26,5,No,Workingday,Clear,18.04,77.0,11.0014,36
Summer,2012,March,26,6,No,Workingday,Clear,17.22,82.0,12.998,117
Summer,2012,March,26,7,No,Workingday,Clear,18.04,72.0,12.998,370
Summer,2012,March,26,8,No,Workingday,Clear,18.04,62.0,15.001299999999999,657
Summer,2012,March,26,9,No,Workingday,Clear,18.86,47.0,19.0012,282
Summer,2012,March,26,10,No,Workingday,Clear,20.5,36.0,39.000699999999995,153
Summer,2012,March,26,11,No,Workingday,Clear,19.68,31.0,39.000699999999995,178
Summer,2012,March,26,12,No,Workingday,Clear,19.68,33.0,35.0008,279
Summer,2012,March,26,13,No,Workingday,Clear,19.68,28.999999999999996,46.0022,301
Summer,2012,March,26,14,No,Workingday,Clear,19.68,33.0,30.002599999999997,217
Summer,2012,March,26,15,No,Workingday,Clear,19.68,28.999999999999996,40.9973,223
Summer,2012,March,26,16,No,Workingday,Clear,19.68,25.0,43.000600000000006,305
Summer,2012,March,26,17,No,Workingday,Clear,18.86,24.0,30.002599999999997,664
Summer,2012,March,26,18,No,Workingday,Clear,18.04,26.0,30.002599999999997,684
Summer,2012,March,26,19,No,Workingday,Clear,17.22,24.0,23.9994,458
Summer,2012,March,26,20,No,Workingday,Clear,16.400000000000002,26.0,35.0008,221
Summer,2012,March,26,21,No,Workingday,Clear,15.58,25.0,32.9975,186
Summer,2012,March,26,22,No,Workingday,Clear,14.76,25.0,23.9994,93
Summer,2012,March,26,23,No,Workingday,Clear,13.940000000000001,25.0,35.0008,48
Summer,2012,March,27,0,No,Workingday,Clear,13.120000000000001,26.0,35.0008,10
Summer,2012,March,27,1,No,Workingday,Clear,12.299999999999999,26.0,31.0009,5
Summer,2012,March,27,2,No,Workingday,Clear,10.66,30.0,19.999499999999998,7
Summer,2012,March,27,3,No,Workingday,Clear,10.66,30.0,22.0028,4
Summer,2012,March,27,4,No,Workingday,Clear,9.84,32.0,23.9994,3
Summer,2012,March,27,5,No,Workingday,Clear,9.02,37.0,19.0012,17
Summer,2012,March,27,6,No,Workingday,Clear,9.02,37.0,12.998,101
Summer,2012,March,27,7,No,Workingday,Clear,9.02,37.0,12.998,286
Summer,2012,March,27,8,No,Workingday,Clear,9.02,37.0,19.999499999999998,581
Summer,2012,March,27,9,No,Workingday,Clear,9.84,38.0,12.998,267
Summer,2012,March,27,10,No,Workingday,Clear,10.66,35.0,15.001299999999999,138
Summer,2012,March,27,11,No,Workingday,Clear,12.299999999999999,31.0,11.0014,175
Summer,2012,March,27,12,No,Workingday,Clear,13.120000000000001,31.0,11.0014,220
Summer,2012,March,27,13,No,Workingday,Clear,14.76,27.0,0.0,211
Summer,2012,March,27,14,No,Workingday,Clear,16.400000000000002,24.0,8.9981,184
Summer,2012,March,27,15,No,Workingday,Clear,17.22,20.0,0.0,200
Summer,2012,March,27,16,No,Workingday,Clear,17.22,20.0,0.0,305
Summer,2012,March,27,17,No,Workingday,Clear,18.04,16.0,0.0,614
Summer,2012,March,27,18,No,Workingday,Clear,17.22,17.0,6.0032,644
Summer,2012,March,27,19,No,Workingday,Clear,17.22,17.0,0.0,417
Summer,2012,March,27,20,No,Workingday,Clear,17.22,17.0,6.0032,294
Summer,2012,March,27,21,No,Workingday,Clear,14.76,37.0,11.0014,221
Summer,2012,March,27,22,No,Workingday,Clear,14.76,37.0,8.9981,134
Summer,2012,March,27,23,No,Workingday,Clear,14.76,37.0,12.998,64
Summer,2012,March,28,0,No,Workingday,Clear,14.76,40.0,19.0012,30
Summer,2012,March,28,1,No,Workingday,Clear,14.76,46.0,19.999499999999998,8
Summer,2012,March,28,2,No,Workingday,Clear,13.940000000000001,49.0,19.999499999999998,3
Summer,2012,March,28,3,No,Workingday,Clear,13.940000000000001,42.0,22.0028,5
Summer,2012,March,28,4,No,Workingday,Clear,14.76,43.0,19.999499999999998,1
Summer,2012,March,28,5,No,Workingday,Clear,14.76,43.0,19.999499999999998,40
Summer,2012,March,28,6,No,Workingday,Clear,14.76,46.0,23.9994,115
Summer,2012,March,28,7,No,Workingday,Clear,14.76,46.0,22.0028,358
Summer,2012,March,28,8,No,Workingday,Clear,15.58,46.0,23.9994,658
Summer,2012,March,28,9,No,Workingday,Clear,16.400000000000002,43.0,30.002599999999997,314
Summer,2012,March,28,10,No,Workingday,Clear,18.86,41.0,27.999299999999998,173
Summer,2012,March,28,11,No,Workingday,Clear,20.5,42.0,26.0027,222
Summer,2012,March,28,12,No,Workingday,Cloudy,22.14,39.0,23.9994,268
Summer,2012,March,28,13,No,Workingday,Clear,22.96,43.0,22.0028,273
Summer,2012,March,28,14,No,Workingday,Clear,25.419999999999998,38.0,23.9994,221
Summer,2012,March,28,15,No,Workingday,Cloudy,25.419999999999998,41.0,19.999499999999998,199
Summer,2012,March,28,16,No,Workingday,Light Rain,25.419999999999998,43.0,6.0032,221
Summer,2012,March,28,17,No,Workingday,Clear,24.599999999999998,60.0,15.001299999999999,604
Summer,2012,March,28,18,No,Workingday,Clear,24.599999999999998,60.0,15.001299999999999,641
Summer,2012,March,28,19,No,Workingday,Clear,24.599999999999998,56.00000000000001,12.998,456
Summer,2012,March,28,20,No,Workingday,Clear,24.599999999999998,56.00000000000001,19.999499999999998,362
Summer,2012,March,28,21,No,Workingday,Clear,23.779999999999998,60.0,16.997899999999998,261
Summer,2012,March,28,22,No,Workingday,Clear,22.96,64.0,8.9981,172
Summer,2012,March,28,23,No,Workingday,Clear,22.14,68.0,8.9981,93
Summer,2012,March,29,0,No,Workingday,Clear,22.14,68.0,12.998,48
Summer,2012,March,29,1,No,Workingday,Clear,22.96,60.0,8.9981,33
Summer,2012,March,29,2,No,Workingday,Clear,24.599999999999998,28.000000000000004,19.999499999999998,6
Summer,2012,March,29,3,No,Workingday,Clear,23.779999999999998,28.000000000000004,16.997899999999998,5
Summer,2012,March,29,4,No,Workingday,Clear,21.32,36.0,16.997899999999998,9
Summer,2012,March,29,5,No,Workingday,Clear,20.5,45.0,15.001299999999999,32
Summer,2012,March,29,6,No,Workingday,Clear,18.86,59.0,16.997899999999998,117
Summer,2012,March,29,7,No,Workingday,Clear,18.86,51.0,23.9994,367
Summer,2012,March,29,8,No,Workingday,Clear,18.86,47.0,27.999299999999998,654
Summer,2012,March,29,9,No,Workingday,Clear,19.68,48.0,27.999299999999998,321
Summer,2012,March,29,10,No,Workingday,Clear,18.86,47.0,30.002599999999997,166
Summer,2012,March,29,11,No,Workingday,Clear,20.5,45.0,27.999299999999998,220
Summer,2012,March,29,12,No,Workingday,Clear,20.5,42.0,32.9975,292
Summer,2012,March,29,13,No,Workingday,Clear,18.86,44.0,22.0028,273
Summer,2012,March,29,14,No,Workingday,Clear,20.5,42.0,23.9994,238
Summer,2012,March,29,15,No,Workingday,Clear,21.32,39.0,23.9994,307
Summer,2012,March,29,16,No,Workingday,Clear,21.32,36.0,22.0028,388
Summer,2012,March,29,17,No,Workingday,Clear,21.32,38.0,26.0027,703
Summer,2012,March,29,18,No,Workingday,Clear,20.5,39.0,19.999499999999998,681
Summer,2012,March,29,19,No,Workingday,Clear,19.68,39.0,19.0012,468
Summer,2012,March,29,20,No,Workingday,Clear,18.86,38.0,19.999499999999998,335
Summer,2012,March,29,21,No,Workingday,Clear,18.04,44.0,19.0012,224
Summer,2012,March,29,22,No,Workingday,Clear,17.22,44.0,19.0012,152
Summer,2012,March,29,23,No,Workingday,Clear,17.22,47.0,19.999499999999998,94
Summer,2012,March,30,0,No,Workingday,Clear,16.400000000000002,47.0,19.999499999999998,59
Summer,2012,March,30,1,No,Workingday,Clear,15.58,50.0,19.0012,27
Summer,2012,March,30,2,No,Workingday,Clear,14.76,53.0,19.999499999999998,7
Summer,2012,March,30,3,No,Workingday,Clear,13.940000000000001,61.0,8.9981,7
Summer,2012,March,30,4,No,Workingday,Clear,13.940000000000001,53.0,6.0032,2
Summer,2012,March,30,5,No,Workingday,Clear,13.120000000000001,61.0,6.0032,26
Summer,2012,March,30,6,No,Workingday,Clear,13.120000000000001,56.99999999999999,8.9981,86
Summer,2012,March,30,7,No,Workingday,Clear,13.120000000000001,56.99999999999999,11.0014,289
Summer,2012,March,30,8,No,Workingday,Clear,13.120000000000001,66.0,11.0014,593
Summer,2012,March,30,9,No,Workingday,Clear,13.940000000000001,56.99999999999999,11.0014,321
Summer,2012,March,30,10,No,Workingday,Cloudy,14.76,56.99999999999999,7.0015,187
Summer,2012,March,30,11,No,Workingday,Cloudy,14.76,53.0,0.0,201
Summer,2012,March,30,12,No,Workingday,Cloudy,15.58,54.0,0.0,270
Summer,2012,March,30,13,No,Workingday,Light Rain,16.400000000000002,50.0,0.0,242
Summer,2012,March,30,14,No,Workingday,Light Rain,16.400000000000002,54.0,0.0,229
Summer,2012,March,30,15,No,Workingday,Light Rain,17.22,54.0,0.0,280
Summer,2012,March,30,16,No,Workingday,Light Rain,16.400000000000002,62.0,19.0012,367
Summer,2012,March,30,17,No,Workingday,Cloudy,16.400000000000002,62.0,15.001299999999999,606
Summer,2012,March,30,18,No,Workingday,Clear,17.22,54.0,12.998,560
Summer,2012,March,30,19,No,Workingday,Clear,16.400000000000002,62.0,15.001299999999999,395
Summer,2012,March,30,20,No,Workingday,Clear,16.400000000000002,62.0,11.0014,209
Summer,2012,March,30,21,No,Workingday,Clear,15.58,66.0,8.9981,220
Summer,2012,March,30,22,No,Workingday,Clear,14.76,71.0,11.0014,153
Summer,2012,March,30,23,No,Workingday,Clear,14.76,71.0,0.0,123
Summer,2012,March,31,0,No,Weekend,Clear,15.58,82.0,12.998,92
Summer,2012,March,31,1,No,Weekend,Cloudy,16.400000000000002,76.0,12.998,82
Summer,2012,March,31,2,No,Weekend,Cloudy,17.22,77.0,16.997899999999998,69
Summer,2012,March,31,3,No,Weekend,Clear,16.400000000000002,82.0,16.997899999999998,31
Summer,2012,March,31,4,No,Weekend,Clear,17.22,77.0,27.999299999999998,8
Summer,2012,March,31,5,No,Weekend,Clear,16.400000000000002,82.0,15.001299999999999,5
Summer,2012,March,31,6,No,Weekend,Cloudy,14.76,87.0,11.0014,23
Summer,2012,March,31,7,No,Weekend,Cloudy,14.76,87.0,11.0014,44
Summer,2012,March,31,8,No,Weekend,Cloudy,14.76,87.0,12.998,145
Summer,2012,March,31,9,No,Weekend,Cloudy,16.400000000000002,76.0,12.998,223
Summer,2012,March,31,10,No,Weekend,Cloudy,16.400000000000002,76.0,8.9981,313
Summer,2012,March,31,11,No,Weekend,Clear,18.86,72.0,8.9981,463
Summer,2012,March,31,12,No,Weekend,Clear,19.68,67.0,0.0,621
Summer,2012,March,31,13,No,Weekend,Clear,22.14,60.0,8.9981,638
Summer,2012,March,31,14,No,Weekend,Cloudy,20.5,63.0,16.997899999999998,551
Summer,2012,March,31,15,No,Weekend,Cloudy,21.32,59.0,19.0012,605
Summer,2012,March,31,16,No,Weekend,Cloudy,20.5,63.0,19.999499999999998,535
Summer,2012,March,31,17,No,Weekend,Clear,19.68,67.0,27.999299999999998,543
Summer,2012,March,31,18,No,Weekend,Cloudy,18.04,72.0,31.0009,341
Summer,2012,March,31,19,No,Weekend,Clear,17.22,71.0,30.002599999999997,284
Summer,2012,March,31,20,No,Weekend,Cloudy,16.400000000000002,71.0,22.0028,208
Summer,2012,March,31,21,No,Weekend,Cloudy,16.400000000000002,71.0,22.0028,143
Summer,2012,March,31,22,No,Weekend,Cloudy,15.58,71.0,16.997899999999998,156
Summer,2012,March,31,23,No,Weekend,Cloudy,14.76,76.0,19.0012,112
Summer,2012,April,1,0,No,Weekend,Cloudy,14.76,76.0,16.997899999999998,67
Summer,2012,April,1,1,No,Weekend,Cloudy,14.76,76.0,11.0014,62
Summer,2012,April,1,2,No,Weekend,Cloudy,14.76,76.0,11.0014,81
Summer,2012,April,1,3,No,Weekend,Cloudy,13.940000000000001,81.0,8.9981,25
Summer,2012,April,1,4,No,Weekend,Cloudy,13.940000000000001,81.0,6.0032,12
Summer,2012,April,1,5,No,Weekend,Cloudy,13.940000000000001,81.0,6.0032,18
Summer,2012,April,1,6,No,Weekend,Cloudy,14.76,76.0,8.9981,97
Summer,2012,April,1,7,No,Weekend,Cloudy,14.76,71.0,8.9981,84
